,text,percent_price
98,"This proposal has two principles to empower Ultrasound CAKE


1 Increase the MAX CAPS proposed weight gauges for the CAKE pool from 35 to 60


Pros  This will undoubtedly encourage more CAKE staking consequently strengthening the entire community and reducing selling pressure


2 Develop a new aggressive reduction plan around 50 of emissions to take place over the next 4 months


Pros  It is crucial to signal greater scarcity of CAKE to the market All holders stand to gain from this measure And this could happen until the BTC halving to take advantage of the bull run  THIS IS A VERY IMPORTANT TIMING


Cons  This two proposals may decrease CAKE reward in farms However perform an analysis There are two types of suppliers


1 The holder
2 Those who sell CAKE to increase their APR farm


The holder will not be bothered by these measures as they will benefit from them However those who sell CAKE will have two alternatives Either they will start to become holders which is beneficial for the community or they will lose some selling CAKE rewards But okay they can continue selling as the selling pressure will decrease significantly and soon they will realize that selling CAKE is a bad deal


I have been with CAKE since day 1 I saw CAKE go from 029 to 13 then 22 and reaching 44 


Today the protocol built by the devs who deserve ENORMOUS RESPECT AND CONGRATULATIONS FROM THE ENTIRE COMMUNITY for their work is much better than when it reached above 40 So we need to instill more confidence to holde CAKE and to reduce the constant every day selling from farms by those who are only interested in increasing APR Even these individuals should benefit because with a higher CAKE price the suppliers CAKE reward will be greater


Devs its all about CAKE Lets empower Ultrasound CAKE with more deflation",48.58601728201101
99,"Adding a hBTCwBTC pool to further grow liquidity of BTC on Ethereum and easier swap between the two assets in the pool

The hBTCwBTC pool will be is a nolending pool and more gasoptimized version of previous contracts Its ported to Vyper 02 and also changes the hardcap on admin fee to be 100

Adding a hBTCwBTC pool will attract more liquidity to Curve and users can swap between two centrally issued Bitcoin on Ethereum tokens and withdraw at more places which should help liquidity for all tokenised Bitcoin forms on Curve

Discussion on Discourse
httpsgovcurvefitcip5addhbtcwbtcpoolandaliquiditygaugeforthatpool162",65.00727802037845
100,"This proposal aims to increase onchain liquidity for CRV and use cases of veCRV by creating a new gauge that rewards Uniswap LPs CRVETH

Creating a new gauge means governance participants would then be able to allocate their voting power to it which would then reward stakers with CRV The gauge would be introduced at 0 allocation

The gauge would have a 50 admin fee on Uniswap profits which means 50 of profits would be collected by the DAO and distributed to veCRV holders on withdrawal If there were no profits the withdrawal fee will be free",26.807563959955495
101,Read here httpsgovcurvefitcip23gaugetoallocatedailynewcrvtovecrvholders926,31.90184049079755
102,Read more  httpsgovcurvefitscip10addingametapoolforbbtcbinancebtc1080,55.27065527065529
103,"Summary

A proposal by the MechanismCapital 13 team to create a Curve Metapool for Empty Set Dollar ESD and the 3Pool stablecoins USDC USDT and DAI

ESD has been one of the fastest growing algorithmic stablecoins launched to date Its market capitalization has grown to over 65 million in the 2 months since its inception peaked near 100 million

The unique mechanism design of the protocol makes it a strong candidate to become one of the largest stable collateral assets in the decentralized finance ecosystem

Creating an ESD metapool would attract more liquidity to the Curve platform and lead to increased trading fees

Learn more about metapools here httpsresourcescurvefifaqbaseandmetapools 1

Abstract

Empty Set Dollar ESD is a new algorithmic seignioragebased stablecoin that utilizes fixed protocol rules on supply expansion as well as a unique coupon creation  redemption model to incentivize trustless coordination between selfish participants that maintain ESDs synthetic peg 11 with the US dollar all onchain Unlike other algorithmic stable coins like AMPL ESD does not rebase all balances using nonstandard functions but instead adjusts supply through other mechanisms allowing ESD to have the same composability as other standard ERC20 tokens

Currently crypto lacks a truly decentralized and censorshipresistant stablecoin While DAI and sUSD come close they currently have vulnerabilities in their architecture The goal of ESD is to create a truly permissionless scaleable stable store of value that can be used as superfluid collateral in DeFi

Note ESD currently only incentivizes the ESDUSDC Uniswap pool In order to motivate more liquidity to flow to this Curve metapool ESD holders would have to vote to upgrade ESD to incentivize this new pool However various ESD community members have already expressed their support for such a prospective proposal to reward Curve LPs

Liquidity

Total Uniswap Liquidity as of 1132020 152 million

Avg Daily Trading Volume Last 14 Days ended 1132020 375 million

Token Holder Distribution

As of 1142020 there are currently over 853 unique addresses holding ESD This includes 668 staked addresses

Over 90 of ESD tokens were staked to the DAO as of 1132020

Motivation

This is an opportunity for Curve to attract more liquidity to its platform and increase trading fees It would also benefit the ESD community by increasing the efficiency of ESD turnover and accelerating ESD contraction  expansion cycles to further stabilize the price of the token around 1 Finally accelerating the growth of ESD would enhance the antifragility of the entire DeFi ecosystem due to ESDs unique characteristics relative to other stable assets

Specification

This metapool would include ESD USDC USDT and DAI It is likely that the ESD protocol community would vote to incentivize this Curve metapool It already does this for the ESDUSDC pool on Uniswap httpsemptysetfinancepool

For

This pool would bring more liquidity and fees to the Curve protocol

It would also help accelerate and dampen the volatility ESDs expansioncontraction cycles which are currently delayed due to the limitations of slippage on the ESDUSDC Uniswap pool

Successful passage of this proposal would show the Curve communitys willingness to support new innovative protocols  specifically those focused on open and permissionless access to DeFi

Against

ESD is a relatively new and experimental protocol There are both known and unknown risks to explore as the protocol matures These include but are not limited to

ESD is expected to trade within a narrow band around US100 but has experienced short periods of significant volatility

A downward spiral in the instance of zero demand for new coupons though in the current contraction period over 26m coupons have been purchased

Smart contract bugs code is currently under audit and

A design flaw that leads to an economic attack see the recent Harvest Finance attack 1

Primary Resources

Whitepaper httpsgithubcomemptysetsquaddollarblobmasterdøllarpdf 1

Website httpsemptysetfinance 1
Twitter httpstwittercomemptysetsquad
Source Code httpsgithubcomemptysetsquaddollar
ESD token contract httpsetherscaniotoken0x36f3fd68e7325a35eb768f1aedaae9ea0689d723
EIPs httpswwwemptysetxyzteip1improvementstoesdcouponredemption32
Medium httpsmediumcomemptysetsquad 1
Discord httpsdiscordcominvitevPws9Vp
Additional Resources

httpsmediumcomlewisfreibergemptysetdollaresda0abbfc5ecdb
Oligopoly Productions Writeup
Defi Weekly Writeup by Kerman Kohli
esdtools dashboard for tracking the state of the network
httpsexploreduneanalyticscomdashboardemptysetdollar 1",56.83453237410073
104,Read here httpsgovcurvefitscip13proposalaboutaddingqusdqusd3poolmetapooltocurve1108,41.05754276827372
105,Read more httpsgovcurvefitscip20ethankreth1163,40.06568144499179
106,Read more httpsgovcurvefitscip19aaveastablepooladaiausdcausdt1164,40.527182866556835
107,Read more httpsgovcurvefitscip27addingaadaiasusdpool1339,175.50077041602466
108,"Proposing to add a LinksLink pool that will allow users to trade slippage free using the Curve x Synthetix trading route into and from Link 

Further details and discussion here  httpsgovcurvefitaddlinkslinkpool1436",45.24187153053133
109,Read more httpsgovcurvefitaddingatusdtripoolmetapool1437,29.441260744985676
110,Read here httpsgovcurvefitscip46gaugesubstitutiononfantom2241,41.936645068394526
111,We should release some NFT as community governance to give back to old users,53.978978978978965
112,我觉得是的,53.978978978978965
113,各个链或二层网络上的CRV应该与主链上的代币有相同的投票权,54.472962870670315
114,我的建议就是两个字拉盘兄弟们给我梭哈冲啊,59.932920536635706
115,Curve should burn harf of total volume,61.28218071680968
116,"Discussion
httpsgovcurvefitlaunchrocketpoolrethpooltopromotedecentralization2544",23.71922821024618
117,"This proposal is also on Balancers forumhttpsforumbalancerfinancetproposalliquiditystaking243 The proposed code to implement it can be found herehttpsgithubcombalancerlabsbalminingscriptstreeliquiditystaking

 TLDR

Proposal to have 45k BAL 31 of the weekly distribution allocated as an extra incentive for liquidity between BAL and uncapped tokens WETH DAI USDC WBTC Wallets flagged as Balancer Labs shareholders dont qualify for this liquidity staking extra incentive
The main goals are to significantly increase liquidity on key BAL pairs and to allow nonshareholders to compound their BAL holdings at a much faster pace accelerating protocol decentralization

image621x500 50upload5S3GvpjON1hNGnO7wuSfqNd3smkpng   


 Motivation

The importance of BAL liquidity cant be overstated

 TRUER PRICE DISCOVERY it improves trading conditions for all market participants lower spreads and less slippage for both buyers and sellers allowing for a more transparent and effective price discovery process

 SUPERIOR LP INCENTIVES a stronger token with higher price inertia results in a higher quality for the incentives given to LPs liquidity providers via liquidity mining

 SHARPER GOVERNANCE it opens doors to a new class of invaluable stakeholders and protocol governors eg larger investors especially those heavily involved in and experienced with DeFi protocols

 BROADER GOVERNANCE with no participation from Balancer Labs shareholders more on that later liquidity staking will accelerate BAL distribution and protocol decentralization by giving all other BAL holders the opportunity to compound their governance rights at a much faster pace

 SAFER GOVERNANCE pools are noncustodial and BAL in them retain full voting power ie no need to withdraw liquidity to vote such that high liquidity and a healthy governance are not in conflict

Balancer itself being a DEX it feels only natural as the ideal venue for high BAL liquidity to be incentivized Finally its worth noting that allowing a high portion of the token supply to be concentrated on centralized exchanges could expose the governance to significant risks as illustrated by the episode with STEEM


 Recapping how liquidity adjustment currently works

The 145k BAL weekly distributionhttpsdocsbalancerfinanceprotocolballiquiditymining to LPs on Balancer is calculated proportionally to the adjusted liquidity contributed by each LP This adjustment is made by applying ie multiplying a few factors to their liquidity measured in dollar terms

Naturally the value of those factors can be
 equal to 1 having no effect
 less than 1 acting as a penalty when the liquidity is deemed less useful
 greater than 1 acting as an extra incentive

A feeFactor  1 see proposalhttpsforumbalancerfinancetmodifyingfeefactortowardreducingtheminingpenaltyforhighfeepools103 applies a small penalty to pools with higher fees

For each pair inside a pool we apply
  a wrapFactor of
    10 for uncorrelated pairs no penalty
    02 for soft pegshttpsforumbalancerfinancetmodifyingwrapfactorapplyinga02factortosoftpeggedpairs138
    01 for hard pegshttpsforumbalancerfinancetwrapfactorpenalizingpairsofequivalenttokensinliquiditymining28 and 

 a BRF BAL  Ratio Factor which is the combination of a ratioFactor  1 see proposalhttpsforumbalancerfinancetintroductionofaweightratiofactorinliquiditymining15 and a stakingBoost  1 described in this proposalhttpsforumbalancerfinancetbalfactorincentivizingballiquidityonbalancer102 and with further calculation details specified in its ammendmenthttpsforumbalancerfinancetbalfactorincentivizingballiquidityonbalancer1024 
BRF  stakingBoost  ratioFactor
   If the pair is not of type BAL  uncapped_token uncapped tokens currently being WETH DAI USDC WBTC BAL then its stakingBoost  1 ie the incentive doesnt apply to this pair

The current BRF will only depend on the characteristics of the pool its tokens and weights and may have a maximum value of 154 It looks like this

image690x455 75uploadxqztRzplangZYzS0j70jlwfgc7Ppng 

After looping through all possible pairs in a pool we combine their factors via weighted averagehttpsgithubcombalancerlabsbalminingscriptsblobmasterlibfactorsjsL111 and the result is a wrapFactor and a BRF for the whole pool 

Finally we calculate and apply a tokenCapFactor adjusting down the liquidity of a token when it exceeds a predetermined maximum Except for the 5 uncapped tokens already mentioned all tokens eligible for liquidity mining are currently capped at 10M each See more details on how to calculate ithttpsforumbalancerfinancetcapfactorcappingeligibleliquidityto10mpertoken56 and the recent changeshttpsforumbalancerfinancetproposaltoupdatethewhitelistprocess217 to how token caps will evolve

 The Proposal

This is a proposal to have 45k BAL 31 of the weekly distribution allocated as an extra incentive for liquidity staking

This extra incentive is

 all BAL distributed as a result of applying a stakingBoost  1 to the liquidity of BAL  uncapped_token pairs from wallets which are not flagged as shareholders of Balancer Labs

The remaining 100k BAL would be distributed to all LPs in all eligible pools disconsidering the effect of a stakingBoost ie all liquidity being subject to BRF  ratioFactor

The constant value now would be STAKERS_SHARE  45000  145000 and we can then calculate the unique value for stakingBoost that satisfies this target distribution 

The intended result is for BAL liquidity on Balancer to increase substantially but in a selfregulated way 

The simple yet powerful idea is as BAL liquidity gets higher the extra incentive to staking gets diluted among stakers so that our constant target for STAKERS_SHARE is met

In a more visual approach
 
 when nonshareholder BAL liquidity is low the stakingBoost will be high resulting in a high BRF a hypothetical scenario being the orange curve in the graph below in which BRF peaks at 12 so there will be a very strong incentive for BAL liquidity to increase

 when nonshareholer BAL liquidity is high the desired scenario the stakingBoost will have come down to lower levels resulting in a lower BRF a hypothetical scenario being the green curve below in which BRF peaks at 3

image621x500uploadoI5XnPgsZE1VcQWDyeJCWovr1IVpng  

 Calculating the stakingBoost a practical example

We first calculate the liquidityPreStaking the total adjusted liquidity from applying all factors but with stakingBoost  1 ie BRF  ratioFactor Lets say the result was 200M

We will need to apply a yet unknown stakingBoost so that
STAKERS_SHARE  finalLiquidity  liquidityPreStaking  finalLiquidity

 which can also be stated as
finalLiquidity  liquidityPreStaking  1  STAKERS_SHARE

In our example
finalLiquidity  200M  1  45000145000  290M

We may apply any temporary tempStakingBoost  1 to BAL  uncapped_token pairs from nonshareholder LPs resulting in a tempLiquidity Lets say our result was 230M This would mean the tempStakingBoost increased the adjusted liquidity in 30M while what we actually want is an increase of 90M

Now to get the desired stakingBoost we only need to stretch or shrink the tempStakingBoost according to the ratio between the two liquidity adjustments desired  temporary


finalLiquidity  liquidityPreStaking  tempLiquidity  liquidityPreStaking  stakingBoost  tempStakingBoost

 which in our example would result in

290  200  230  200  stakingBoost  tempStakingBoost
stakingBoost  3  tempStakingBoost


 Shareholder Addresses

An important aspect of this proposal is that Balancer Labs shareholders investors advisors and founders seem aligned with the spirit of the proposal to accelerate governance rights distribution In order to achieve this goal their wallets will be excluded from participating in liquidity staking This restriction doesnt apply to eventual BAL they hold that are unrelated to their shareholder allocations for instance BAL bought on the market or earned through being LPs with tokens other than their BAL shareholder allocation

Here is the complete list of shareholder addresses to be excluded from liquidity stakinghttpsgithubcombalancerlabsbalminingscriptsblobliquiditystakingsrcusersts

Note wallets currently tagged as Balancer Shareholder XX on Etherscan are actually vesting smart contracts which hold mostly locked ie yet unvested BAL Vesting happens continuously and linearly over a period of 3 years which started at token launch 20200620 When finally vested ie free to transfer BAL can only be withdrawn to the respective beneficiary address of each vesting contract The addresses listed above are the 51 unique beneficiaries of the 51 vesting contracts All the BAL balance they already hold is vested

The community is willing to tolerate up to about 10k BAL per week per shareholder being sent to centralized exchanges as they are cognizant of shareholders also seeking to deleverage their BAL positions over time without attempting to subvert the exclusion list In case some large BAL balances move to thirdparty custody solutions held in segregated addresses or to multisig wallets both situations are likely to happen the current list may be updated to reflect those new shareholder addresses as also excluded from liquidity staking

The community will have the prerogative to update this list so that changes are effective already before any still pending weekly distribution",37.78397565922921
118,"This proposal is also on Balancers forumhttpsforumbalancerfinancetproposalincreasemkrcaptierfromcap3tocap410m30m233

TLDR

As outlined in the new whitelisting processhttpsforumbalancerfinancetproposaltoupdatethewhitelistprocess217 this is a proposal to increase the MKR capFactor from cap3 to cap4 10M  30M MKR has exceeded 10m adjusted liquidity for a period of time MKR bring good liquidity to the Balancer ecosystem



The Proposal

This is a proposal to increase the MKR cap Tier from cap3 to cap4 10M  30M MKR currently has 16M in adjusted liquidity and has probably surpassed its 10M cap for a month

MKR brings useful liquidity to the Balancer ecosystem Before Uniswap used to be the most popular DEX for trading MKR



What is MKR

MKR is a DeFi large cap it currently has a 600M market cap Theres currently 15B locked in MakerDAO and 425M DAI has been minted

SCD Single Collateral DAI was launched in December 2017 MCD Multi Collateral DAI was launched in November 2019

MakerDAO is a decentralized credit platform on Ethereum that supports DAI a stablecoin whose value is pegged to USD Anyone can use Maker to open a Vault lock in collateral such as ETH BAT or WBTC  and generate Dai as debt against that collateral Dai debt incurs a stability fee ie continuously accruing interest which is paid upon repayment of borrowed Dai DAI is collected as system surplus and then used in FLAP auctions to burn MKR

MKR can also be used as a governance token to govern the system MKR holders also act as the last line of defense in case of a black swan event If systemwide collateral value falls too low too fast MKR is minted and sold on the open market to raise more collateral diluting MKR holders



Footnotes

Original CapFactor Proposal httpsforumbalancerfinancetcapfactorcappingeligibleliquidityto10mpertoken56
New Whitelisting Process httpsforumbalancerfinancetproposaltoupdatethewhitelistprocess217",38.33112717645861
119,"This proposal is also on Balancers forumhttpsforumbalancerfinancetdzarremovalfromwhitelistproposal252

After some explanations from what looked like DZAR team my conclusion about the discussion we had in baldetectives channel on Discord is

DZAR tokens are backed by nothing Buyers have no claims to Digital Rand Pty Ltds assets which own the deposits that you make to get DZAR The DZAR peg to ZAR fiat currency is kept at voluntary efforts of Digital Rand Pty Ltd and the pegging can be terminated at any point in time at discretion of Digital Rand Pty Ltd

DZAR can print unlimited amounts of tokens at their sole discretion

DZAR gets pooled in many 8 asset pools These pools are as safe as the weakest currency DZAR going to 0 will drain these pools to 0 There are millions in these pools If DZAR prints unlimited amount of tokens it will drain all these pools generate large losses and bad publicity

I think that encouraging DZAR liquidity on Balancer creates a big risk for potential liquidity providers joining these pools",38.35930339138404
120,"This proposal is also on Balancers forumhttpsforumbalancerfinancetproposaltodecreaserplfromcap3tocap210m3m261

This proposal is adapted from its originalhttpsforumbalancerfinancetproposalfora1mcapforrpl250 just so that the change would be a valid one according to the current rules described herehttpsforumbalancerfinancetproposaltoupdatethewhitelistprocess217



RPL appears to be a coin with a purpose and a real use case
The 26465785 70 RPL  30 WETH pool is one of the biggest on Balancer and earns BAL at a rate of 10m worth of BALyear

Unfortunately it generates very little volume with 24h volumes oscilating in low tens of thousands of USD last 24h volume 30891

A 2m pool would be enough to facilitate low slippage trading for such volumes so I propose reducing the BAL rewards cap to reduce from 10m to 3m I think that the 10m yearly worth of rewards could be used to encourage other more useful liquidity

On top of the low trading volumes and low interest from traders my subjective opinion is that the valuation is artificially inflated Im not happy about heavy concentration of this pool in hands of a single liquidity provider 90 single LP recently 97 CMC shows that this coin trades 900k on Bilaxy and 300k on LBank within 24h which I find hard to believe httpscoinmarketcapcomcurrenciesrocketpoolmarkets",39.08169533169532
121,"This proposal is also on Balancers Forumhttpsforumbalancerfinancetproposalgovfactor589 

 Summary

Introduce govFactor an onchain voting factor of 11 for Balancer Liquidity Providers

If passed the govFactor will initially be implemented as a 3 month trial with voter participation acting as the key success metric 

 Background

_  FireEyesDAOhttpsmediumcomfireeyesdao has been actively working with the Balancer team over the past few months in an effort to develop a robust suite of governance mechanisms to complement the upcoming launch of Balancer V2

One of the issues we concluded on consistent voter participation has historically been an issue for many DeFi protocols Whether it results in proposals not reaching quorum or only having a small number of participants involved its become obvious that protocols need to drive meaningful voter participation across a diverse group of users

The govFactor creates a simple incentive mechanism for liquidity providers LPs to actively participate in governance 

 Motivation

As it stands Balancer liquidity mining encourages passive participation Liquidity Providers LPs simply deposit capital into the protocol and earn BAL Despite the significant subsidy LPs receive in the form of governance tokens theres no expectation or requirement that they actively participate in governance

This ultimately represents a misalignment as LPs have no incentive to vote despite constantly accruing voting weight If the suppliers are subsidized by the protocol with governance power they should be willing stewards of the protocol as well

This does not mean that LPs MUST participate but instead they should have an incentive to participate Therefore it may be worthwhile to incentivize those that service the protocol to help govern it as well aligning their participation with additional weighting to their weekly liquidity mining rewards 

 Specification

The govFactor is an onchain voting incentive for LPs that affects BAL liquidity mining allocations depending on whether or not an address voted on the last governance proposal The implementation multiplies BAL amounts each LP gets by their govFactor 11 for those who voted 10 for those who did not and then normalizes all amounts so that the sum is still 145000 BAL per week 

The govFactor will operate as an onoff switch where LPs that voted on the most recent proposal by signing a transaction turn on the factor

Providers that did not vote on the last proposal by signing a transaction have their govFactor off forfeiting the factor and in turn receive lower LP rewards than those that voted on the last proposal This dynamic will remain off until the next onchain proposal is open for voting and ratified onchain

If all LPs vote then the rewards remain the same as if no one votes

 To make calculations as simple as possible govFactor would be applied after all other factors

GovFactor looks at addresses who have voted on the most recent proposal featured on Snapshot and references to see if the address is also providing liquidity to the protocol If both variables are met the protocol includes a factor to their weekly BAL liquidity mining allocation

Its important to note that this reference happens entirely onchain meaning theres no need to crosslink any addresses to a forum or public username

Ultimately the govFactor creates a unified incentive for those that service the protocol to become active governance participants as well and should be considered by the community as a simple mechanism for encouraging governance participation from the protocols supplyside actors  

 Drawbacks

Some points to consider surrounding the GovFactor

 The end result could be a lot of nonengaged voting coming from LPs who dont hold meaningful amounts of BAL even if being large LPs and who dont really care about Balancer governance putting little to no effort in the decision process behind their votes
 The GovFactor encourages LPs to vote through their liquidity mining address which could pose some issues for opsec conscious users However Snapshot now enables delegation from cold wallets which would mitigate this issue 
 The cadence between different governance proposals is likely to differ This means that someone who votes on the last proposal preceding a large time gap to the next proposal may see increased liquidity rewards despite not actively participating in governance discussions
 The state of Balancer Governance is relatively idle and therefore implementing a governance incentive isnt currently necessary for the success of the protocol",23.744368429834807
122,"This proposal is also on Balancers forumhttpsforumbalancerfinancetproposalmovedexgfromcap1tocap2641

As outlined in the updated whitelisting processhttpsforumbalancerfinancetproposaltoupdatethewhitelistprocess217 this is a proposal to increase the DEXG capFactor from cap1 to cap2 1M  3M

The Proposal

The DEXG liquidity on Balancer surpassed 3M with a total liquidity of 38M currently pooled Therefore we propose to increase the capFactor from cap1 to cap2

What is DEXG

DEXG is the governance token of the DEXToken Protocol The DEXToken Protocol creates a unique DeFi infrastructure featuring a revolutionary AMM and utilising the offchain capabilities of the Flowchain IoT network Currently the involved smart contracts are in open beta testing on the Ropsten Test Network The Mainnet launch is planned within Q1 2021",36.62287903667213
123,"This proposal also appears on Balancers forumhttpsforumbalancerfinancetproposalbalforgas1437 If approved changes would take effect at 0000 UTC on Monday March 8

On behalf of the Balancer community Id like to propose significant modifications to the ongoing gas reimbursement campaign We have heard some concerns that the campaign is confusing and that it isnt clear how much BAL a user will receive for a given trade During these times of network congestion and high gas costs we want to provide everyone with an opportunity to trade on Balancer With that in mind it doesnt seem fair to ask users to exercise blind faith and wait until next Wednesday to find out what theyve earned from trading We would like to make every effort to simplify the campaign and improve transparency what you see is what you get or at least as close as possible We plan to accomplish this by removing various sources of uncertainty from the reimbursement calculations so that it is possible to get an estimate ahead of time and display it to the user at the time of trade submission

 The Proposal
Allocate 30000 BAL from the Ecosystem Fund to the BAL for Gas campaign There is no fixed time period the budget is consumed on a firstcome firstserved basis When the budget is exhausted the campaign is suspended until it is replenished by BAL governance

For each eligible trade made through the Balancer Exchange Proxy award claimable BAL tokens to the trader An eligible trade is a trade containing one or more eligible swaps where an eligible swap is a swap between any two tokens on the whitelisthttpsgithubcombalancerlabsassetsblobmasterlistseligiblejson Claims are made available at the BAL claims interfacehttpsclaimbalancerfinance on Wednesday UTC time following the close of the weekly period 0000 UTC Monday  2359 UTC Sunday in which the trade occurred

The amount of gas to be reimbursed is predetermined by the number of eligible swaps within the transaction

table690x185httpsaws1discoursecdncomstandard10uploadsbalanceroriginal1Xdd83c24ba43bd36e91396a5b6296f4c92cc986c2png

For converting gas to BAL use the median gas price of the enclosing block and the BALETH price from CoinGecko closest to the block time

 Motivation
The proposal above may seem familiar but there are some very important distinctions between this and the previous reimbursement program All modifications share the common goal of improving user experience which we believe is a matter of simplification and transparency

First this proposed campaign makes no effort to account for the _actual_ expenses of the user Both the amount of gas consumed by the transaction and the gas price ultimately paid are irrelevant Instead deterministic figures are favored the amount of gas is fixed depending on the number of swaps and the gas price is the block median rather than the users own price It is simply too difficult to accurately predict the parameters of a given transaction ahead of time whereas it is much easier to predict blockwide parameters Predictability informs transparency

The second major shift pertains to the budget The existing program allocates a fixed weekly budget which can sometimes necessitate cuts to the reimbursements in order to avoid excess spending Such cuts can only be known _after_ the weekly period has ended and therefore the existence of a weekly budget renders any tradetime estimates useless In contrast here we propose a fixed total budget which is distributed on a firstcome firstserved basis This allows us to add reimbursement estimates to the Exchange UI at the time of the trade If there are still funds remaining in the budget the user will see an estimate of the amount of BAL to be awarded and if the budget is exhausted then the user will simply be informed as such and the estimate will be zero When the well runs dry BAL governors can decide whether to replenish and continue the campaign

Third the BALETH price model is modified Whereas the ongoing campaign uses the median price for the whole weekly period the proposed campaign uses the price as close as possible to the actual block time Knowing the approximate price at the time of the trade allows us to make informed estimates about the amount of BAL to be awarded

image690x120httpsaws1discoursecdncomstandard10uploadsbalanceroriginal1Xe00a59183e29b37e29369999caccc6035028b810png

Finally the fixed amounts of gas 130k 220k 300k 400k were chosen so that only 1 of all trades on average would be overcompensated This should be sufficient to prevent gaming the system for profit but nonetheless we reserve the right to filter out suspicious activity The Balancer Exchange UI will never perform more than four swaps in a single trade which is why only four numbers are provided any transactions containing 5 swaps must belong to bots whereas the target audience is end users We simply cap the reimbursement amount at 400000 gas any additional eligible swaps beyond the first four will yield no further benefit

 Mechanics
Although every effort is made to be as transparent and accurate as possible there is still a very small amount of room for error Here we will detail how the BAL amounts are computed both at trade time estimated and at dispersal time actual

At the time of the trade

1 Determine the number of eligible swaps An eligible swap is one leg of the overall trade in which both tokens are on the whitelisthttpsgithubcombalancerlabsassetsblobmasterlistseligiblejson
2 The amount of gas to be reimbursed depends directly on the number of eligible swaps 130000 gas for one swap 220000 gas for two swaps 300000 gas for three swaps and 400000 gas for four or more swaps
3 The estimated gas price for display purposes is the median from the last few blocks according to the getGasPrice function from the web3 provider This should provide a good corollary to the median of the actual trade block which cannot be known in advance
4 The estimated BALETH price for display purposes is queried from the large 8020 BALWETH poolhttpspoolsbalancerexchangepool0x59a19d8c652fa0284f44113d0ff9aba70bd46fb4 This acts as a realtime oracle which isnt worth manipulating because it is only used to display an estimate and not to compute an actual award amount
5 The user will see in one summary number the final result of 14 the approximate amount of BAL to be awarded for this particular trade assuming there are still funds left in the budget A USD estimate is also provided for completeness with the BALUSD price being queried from CoinGeckos API

The UI changes are still being finalized but as a mockup consider the image below

image2485x500httpsaws1discoursecdncomstandard10uploadsbalanceroriginal1X1174949f6ce920677d9102bbf6ee0a35627776b8png

At dispersal time computed by the open source mining scriptshttpsgithubcombalancerlabsbalminingscripts

1 Determine the number of eligible swaps An eligible swap is one leg of the overall trade in which both tokens are on the whitelisthttpsgithubcombalancerlabsassetsblobmasterlistseligiblejson
2 The amount of gas to be reimbursed depends directly on the number of eligible swaps 130000 gas for one swap 220000 gas for two swaps 300000 gas for three swaps and 400000 gas for four or more swaps
3 The actual gas price is the median from the block containing the trade We will filter out artificially lowprice transactions which are sometimes included by miners and can skew the median  these are typically 0gwei or 1gwei transactions
4 The actual BALETH price is queried from the CoinGecko API for the time closest to the block time of the trade

It should be clear that the only possible sources of error between the estimate and the actual award are most likely quite small the median gas price from the last few blocks may not perfectly match the median of the trade block and the 8020 BALWETH price may not perfectly match CoinGeckos BALETH price All in all the user should see a highly accurate estimate of the BAL award at trade time and this improved user experience should bring more traders to the campaign

 References
If any details of the ongoing campaign are not made clear in the proposal above it may be helpful to consult the proposals from former iterations of the campaign

Original httpsforumbalancerfinancetproposalbalancerexchangegasreimbursement705

Expand the eligible token list from 5 tokens to over 400 tokens httpsforumbalancerfinancetproposalexpandtheexchangegasreimbursementtoallwhitelistedtokens799

Extend the program duration from 4 weeks to 8 weeks httpsforumbalancerfinancetproposalextendtheexchangegasreimbursementprogram4weeks1121",41.12266565035117
124,"This proposal also appears on Balancers forumhttpsforumbalancerfinancetproposalincreaseaavecaptierfromcap5touncapped100muncapped1353 If approved changes would take effect at 0000 UTC on Monday March 8

This is a proposal to raise the liquidity mining cap from 100M to uncapped for AAVE

 The Proposal

After the activation of the Balancer Based Safety Module 20 Days ago the liquidity for AAVE quickly grew to be the Largest Balancer protocol Liquidity Pool as new LPs join the AAVEBAL incentivized Safety Module

image690x101httpsaws1discoursecdncomstandard10uploadsbalanceroriginal1X464af158056f0a77cbf50195bfc2bb8a987826c1png 

Current APY by staking in the Safety Module is 2934 only considering the AAVE rewards The Pool is still growing and Balancer is now the best protocol to swap AAVE onchain

As BAL is a collateral option in Aave aBPT stakers can use their BAL rewards to unlock more borrowing power in the Aave Protocol

Uncapping the BAL rewards for the AAVEETH pool will allows even further incentive to bring more liquidity onchain and increase the synergies between the Aave  Balancer protocols

 What is The Safety Module

The Aave Safety Module acts as a collateral for the whole Aave ecosystem AAVE holders and now  with the new Balancer Based Stake  AAVEETH holders benefit from long term rewards for securing the protocol from insolvency while at the same time bearing the risk of being slashed in case of shortfall events
Having a very liquid onchain market and a consistent capital allocated in the Safety Module greatly increases the safety of the Aave ecosystem and the Aave protocol liquidity providers",41.45383104125737
